site,year,siteyear,rainfall,mgmt,plot,bloc,Ptrt,Inoc,Cv,order,enduse,Zadok1,SPAD1,SRints1,SRsev1,height,tiller,Zadok2,SRints2,SRsev2,SPAD2,tstwt,HI,yieldKG,yieldBU,tkw,myco,Protein,Moisture,Hardness,Starch,SDS,oldWSC,WSC,W,Cu,Fe,Mn,Zn,Cu_adj,Fe_adj,Mn_adj,Zn_adj,PT1,PT2,PT3,Pseeds,PT2adj,PT3adj,PSEEDSadj,P_uptake,Pfinal,Padj_final
Lind,2010,Lind2010,intermediate,conventional,36,2,high,none,ALPOWA,36,soft,3.1,,,,78,660,,,,61.4,56.77,,2056.37,32.27,30.2,,12.38,10.37,35.19,54.88,223.7,226.0836059,295.0389067,113.7,3.873,27.99,26.19,14.14,3.873,27.99,26.19,14.14,4117.23,2870.27,829.1,2347.63,7846.38,2266.48,4827.57,0.6805,3176.73,7094.05
Lind,2010,Lind2010,intermediate,conventional,37,2,high,none,WALWORTH,37,hard,3.1,,,,79,228,,,,57.9,56.7,,1696.46,26.66,28.8,,14.53,10.52,73.99,53.67,162.3,223.0235402,260.8268854,276.3,3.874,31.45,28.41,18.92,3.874,31.45,28.41,18.92,2769.92,2487.65,263.69,2468.2,6891.42,730.49,4187.2,0.8515,2731.89,4917.69
Lind,2010,Lind2010,intermediate,conventional,38,2,high,none,LOUISE,38,soft,3.1,,,,78,416,,,,52.7,57.66,,2422.05,37.42,37.9,,11.74,10.11,33.53,55.3,197.3,279.8612178,340.5279638,87.37,4.448,29.66,29.03,13.35,4.448,29.66,29.03,13.35,4091.34,2854.13,332.91,2620.99,9201.02,1073.21,6348.17,0.8554,2953.9,7421.38
Lind,2010,Lind2010,intermediate,conventional,39,2,high,none,OTIS,40,hard,2.5,,,,90,356,,,,57.9,58.46,,1824.44,27.81,32,,12.22,10.02,38.29,56.03,218.8,138.2095677,244.2774185,108.8,5.049,32.11,31.58,14.95,5.049,32.11,31.58,14.95,3107.37,2314.14,173.34,2434.95,6755.66,506.04,4442.44,0.8977,2608.29,4948.48
Lind,2010,Lind2010,intermediate,conventional,40,2,high,none,BlancaG,39,hard,3.1,,,,63,344,,,,55.6,60.3,,1847.23,27.3,39.3,,13.52,10.79,66.41,55.69,293.3,193.399262,223.2698848,265.3,4.968,31.95,28.01,14.68,4.968,31.95,28.01,14.68,3362.81,2533.77,131.82,2587.62,5669.96,294.98,4779.93,0.9419,2719.44,5074.91
Lind,2010,Lind2010,intermediate,conventional,41,3,low,myco,OTIS,41,hard,3.1,,,,79,348,,,,58.1,59.81,,1551.99,23.12,32.6,,12.45,10.06,36.95,55.74,225.6,158.902804,270.1934866,115.6,5.972,31.03,25.76,20.57,5.972,31.03,25.76,20.57,2491.8,2154.89,259.61,2122.93,5351.35,644.69,3294.78,0.8364,2382.54,3939.47
Lind,2010,Lind2010,intermediate,conventional,42,3,low,myco,BlancaG,42,hard,3.1,,,,61,224,,,,60.9,59.43,,1559.43,23.38,36.2,,14.25,10.84,68.33,54.09,312.8,373.2528453,243.1526998,284.8,4.925,33.13,27.06,21.24,4.925,33.13,27.06,21.24,3431.39,2516.31,142.57,2715.97,4753.58,269.33,4235.37,0.9402,2858.54,4504.7
Lind,2010,Lind2010,intermediate,conventional,43,3,low,myco,LOUISE,43,soft,3.1,,,,77,512,,,,54.3,57.89,,1974.17,30.38,38,,11.79,10.24,32.33,55.12,199.4,214.4658626,307.0735246,89.47,4.539,30.08,27.39,17.1,4.539,30.08,27.39,17.1,3391.94,2410.56,138.38,2365.77,6334.04,363.62,4670.42,0.9278,2504.15,5034.04
Lind,2010,Lind2010,intermediate,conventional,44,3,low,myco,ALPOWA,44,soft,3.1,,,,75,716,,,,62,56.58,,2438.48,38.39,29.2,,12.63,10.4,32.22,54.63,231.9,254.9916719,195.9656955,121.9,3.865,29.78,25.09,17.72,3.865,29.78,25.09,17.72,3130.25,3012.67,607.35,2960.21,9766.03,1968.83,7218.41,0.7857,3567.56,9187.24
Lind,2010,Lind2010,intermediate,conventional,45,3,low,myco,WALWORTH,45,hard,3.1,,,,73,584,,,,57.3,57.23,,1689.69,26.3,28.1,,14.35,10.3,80.36,53.89,163.2,155.0933244,203.3243927,277.2,4.427,31.61,25.91,20.64,4.427,31.61,25.91,20.64,2606.78,2707.75,111.1,2557.34,7471.23,306.54,4321.12,0.9338,2668.44,4627.66
Lind,2010,Lind2010,intermediate,conventional,46,3,low,none,ALPOWA,47,soft,3.1,,,,75,576,,,,63.4,55.75,,2360.71,37.73,30.2,,12.99,10.31,33.13,54.26,244.3,247.5198059,263.4727842,134.3,4.272,31.4,24.69,18.13,4.272,31.4,24.69,18.13,3941.62,3107.19,477.4,3297.05,9751.18,1498.21,7783.38,0.8386,3774.45,9281.59
Lind,2010,Lind2010,intermediate,conventional,47,3,low,none,LOUISE,48,soft,3.1,,,,79,448,,,,54.1,58.67,,1811.58,27.51,41.5,,11.86,10.22,38.52,55,211.1,432.7657944,359.9075253,101.1,5.605,27.3,25.02,18.41,5.605,27.3,25.02,18.41,2336.64,2285.44,357.24,2180.22,5510.68,861.39,3949.64,0.821,2537.46,4811.03
Lind,2010,Lind2010,intermediate,conventional,48,3,low,none,OTIS,50,hard,3.1,,,,77,296,,,,56.5,59.62,,1586.5,23.71,33.2,,12.46,10.16,37.62,55.69,233.8,215.4407586,253.4462393,123.8,5.339,28.81,25,19.49,5.339,28.81,25,19.49,2298.85,2169.42,132.75,2065.21,5507.21,336.98,3276.45,0.9067,2197.96,3613.43
Lind,2010,Lind2010,intermediate,conventional,49,3,low,none,BlancaG,49,hard,3.1,,,,60,244,,,,58,59.51,,1494.88,22.38,36.5,,14.19,10.9,69.96,54.18,306.3,220.0315826,295.1648046,278.3,5.104,34.88,27.08,19.92,5.104,34.88,27.08,19.92,3139.67,2873.06,185.59,2721.53,5202.88,336.09,4068.37,0.9237,2907.12,4404.46
Lind,2010,Lind2010,intermediate,conventional,50,3,low,none,WALWORTH,46,hard,3.1,,,,76,548,,,,50.8,56.94,,1819.26,28.47,29.6,,14.49,10.39,80.34,53.72,165.1,154.209917,299.4051319,279.1,4.168,33.6,27.92,22.36,4.168,33.6,27.92,22.36,2627.58,2380.92,187.1,2768.19,7073.22,555.85,5036.07,0.9006,2955.29,5591.92
Lind,2010,Lind2010,intermediate,conventional,51,3,high,myco,BlancaG,51,hard,3.1,,,,68,356,,,,57.7,60.02,,1869.36,27.75,37.9,,13.75,10.8,68.32,54.94,298.5,366.1672547,338.8395804,270.5,4.791,33.48,31.96,17.03,4.791,33.48,31.96,17.03,3053.47,2731.21,164.47,2569.32,6185.01,372.45,4802.98,0.928,2733.79,5175.43
Lind,2010,Lind2010,intermediate,conventional,52,3,high,myco,WALWORTH,52,hard,3.1,,,,84,588,,,,58.1,56.66,,1887.52,29.68,30.6,,14.06,10.42,76.63,54.27,151.4,268.6339903,281.2003188,265.4,4.047,33.75,28.42,16.35,4.047,33.75,28.42,16.35,3170.79,3008.3,201.68,2609.55,9272.36,621.63,4925.58,0.8879,2811.23,5547.21
Lind,2010,Lind2010,intermediate,conventional,53,3,high,myco,OTIS,53,hard,3.1,,,,78,304,,,,58.3,59.04,,1774.27,26.77,31.5,,12.54,10.07,34.24,55.58,231.7,355.8910473,254.3776937,121.7,5.121,32.54,29.57,15.26,5.121,32.54,29.57,15.26,3288.72,2348.75,283.33,2625.13,6668.12,804.39,4657.68,0.8527,2908.46,5462.07
Lind,2010,Lind2010,intermediate,conventional,54,3,high,myco,LOUISE,54,soft,3.1,,,,83,476,,,,56.8,53.65,,2243.37,37.26,33.5,,12.36,10.24,34.13,54.4,220.9,275.6068302,298.617313,110.9,4.165,32.84,29.78,14.41,4.165,32.84,29.78,14.41,4235.67,3040.05,377.84,3483.73,9077.37,1128.21,7815.29,0.8739,3861.57,8943.5
Lind,2010,Lind2010,intermediate,conventional,55,3,high,myco,ALPOWA,55,soft,2.5,,,,73,596,,,,60.8,57.32,,2494.8,38.78,33,,12.01,10.35,35.46,55.44,218.9,260.9460974,312.6149816,108.9,4.811,28.29,23.94,15.93,4.811,28.29,23.94,15.93,3048.12,2451.25,126.91,2581.77,8129.62,420.89,6441,0.9387,2708.68,6861.89
Lind,2010,Lind2010,intermediate,conventional,56,3,high,none,WALWORTH,59,hard,3.1,,,,79,448,,,,54.1,56.46,,1846.23,29.13,30.1,,14.54,10.31,81.44,53.52,167.9,235.6412667,218.6481083,281.9,4.253,33.49,27.01,17,4.253,33.49,27.01,17,3199.26,2525.51,290.55,2721.46,7613.99,875.95,5024.45,0.8515,3012.01,5900.4
Lind,2010,Lind2010,intermediate,conventional,57,3,high,none,LOUISE,57,soft,3.1,,,,82,672,,,,57.8,54.62,,2116.68,34.53,35,,12.49,10.2,34.62,54,223.2,177.0968991,198.9077643,113.2,4.025,31.82,30.3,14.82,4.025,31.82,30.3,14.82,3641.87,3101.87,635.95,3205.88,8738.91,1791.66,6785.82,0.7911,3841.83,8577.48
Lind,2010,Lind2010,intermediate,conventional,58,3,high,none,OTIS,58,hard,3.1,,,,84,468,,,,61.5,58.31,,1881.87,28.76,33.6,,12.23,9.95,38.1,56.01,218.5,139.5673373,205.899684,108.5,5.322,31.16,27.67,13.96,5.322,31.16,27.67,13.96,2964.47,2521.11,207.93,2345.94,7591.51,626.12,4414.75,0.8758,2553.87,5040.87
Lind,2010,Lind2010,intermediate,conventional,59,3,high,none,BlancaG,60,hard,3.1,,,,64,320,,,,55.2,59.84,,1894.34,28.2,36.5,,13.87,10.78,71.86,54.56,297,261.1002461,295.6072697,269,4.929,32.87,29.32,15.38,4.929,32.87,29.32,15.38,3115.05,2455.84,125.69,2563.17,5635.74,288.44,4855.53,0.9439,2688.86,5143.97
Lind,2010,Lind2010,intermediate,conventional,60,3,high,none,ALPOWA,56,soft,3.1,,,,72,480,,,,61.7,57.98,,2490.34,38.27,33.2,,11.88,10.24,32.72,55.58,209.8,230.3695489,263.4813849,99.89,4.068,28.76,24.29,16.41,4.068,28.76,24.29,16.41,2734.13,2331.43,303.78,2629.85,7718.39,1005.69,6549.21,0.8669,2933.63,7554.9
Lind,2010,Lind2010,intermediate,conventional,61,4,low,none,WALWORTH,61,hard,3.1,,,,76,656,,,,56.5,57.74,,1421.58,21.94,27.5,,14.7,10.46,75.47,53.07,170.2,278.6209463,293.4763112,284.2,4.985,31.83,25.54,20.03,4.985,31.83,25.54,20.03,2104.76,1957.99,200.38,2283.05,4545.25,465.16,3245.53,0.8746,2483.43,3710.69
Lind,2010,Lind2010,intermediate,conventional,62,4,low,none,BlancaG,62,hard,3.1,,,,61,276,,,,56.7,59.65,,1579.82,23.6,37.5,,14.44,10.66,67.64,54.26,324.7,376.7885299,316.8978886,296.7,5.281,33.89,25.95,20.62,5.281,33.89,25.95,20.62,3110.06,3164.5,157.97,2802.23,6056.25,302.33,4427.03,0.9361,2960.2,4729.36
Lind,2010,Lind2010,intermediate,conventional,63,4,low,none,ALPOWA,63,soft,3.1,,,,68,508,,,,54.8,59.5,,1785.69,26.74,31.8,,11.62,10.47,29.02,55.96,208.3,233.830752,244.7927717,98.33,4.378,26.41,23.33,17.79,4.378,26.41,23.33,17.79,2266.95,1925.16,111.46,2376.76,4570.02,264.59,4244.15,0.9413,2488.22,4508.74
Lind,2010,Lind2010,intermediate,conventional,64,4,low,none,OTIS,64,hard,3.1,,,,89,460,,,,65.6,55.6,,1911.34,30.63,28.7,,13.88,10,32.16,53.93,264.4,245.3338353,212.748128,154.4,5.186,33.98,30.45,18.29,5.186,33.98,30.45,18.29,4299.97,3122.97,848.09,3592.88,9551.11,2593.75,6867.21,0.7258,4440.97,9460.96
Lind,2010,Lind2010,intermediate,conventional,65,4,low,none,LOUISE,65,soft,3.1,,,,78,332,,,,52.5,57.52,,2141.7,33.17,40,,12.27,10.19,37.28,54.52,217.9,338.9261491,274.5833109,107.9,4.966,29.9,27.6,17.78,4.966,29.9,27.6,17.78,2829.18,2528.05,177.62,2572.54,7206.48,506.33,5509.61,0.9158,2750.16,6015.94
Lind,2010,Lind2010,intermediate,conventional,66,4,low,myco,WALWORTH,70,hard,3.1,,,,78,464,,,,56,58.08,,1436.95,22.04,30,,14.25,10.56,77.46,53.69,156.3,133.0990062,179.9504887,270.3,4.803,30.63,26.05,18.9,4.803,30.63,26.05,18.9,2146.82,2220.31,114.29,2350.15,5209.91,268.17,3377.04,0.9264,2464.44,3645.21
Lind,2010,Lind2010,intermediate,conventional,67,4,low,myco,ALPOWA,68,soft,3.1,,,,70,328,,,,57.1,59.21,,1670.34,25.14,32.2,,11.88,10.36,30.48,55.41,213.5,301.9150052,324.9574276,103.5,4.674,25.65,23.22,18.51,4.674,25.65,23.22,18.51,2199.76,2891.18,133.26,2098.1,6419.87,295.91,3504.53,0.9221,2231.36,3800.44
Lind,2010,Lind2010,intermediate,conventional,68,4,low,myco,LOUISE,66,soft,3.1,,,,81,360,,,,55.2,57.32,,2050.25,31.87,35.5,,12.47,10.23,33.62,54.16,221.9,233.6374186,201.4899872,111.9,4.827,30.49,28.39,20.12,4.827,30.49,28.39,20.12,2914.9,2706.47,159.33,2560.34,7385.66,434.81,5249.34,0.9235,2719.67,5684.15
Lind,2010,Lind2010,intermediate,conventional,69,4,low,myco,BlancaG,69,hard,3.1,,,,60,128,,,,57.3,59.14,,1099.86,16.57,35.7,,14.81,10.7,69.83,53.73,332.7,326.8047603,405.3831559,304.7,5.043,35.29,29.69,22.7,5.043,35.29,29.69,22.7,3269.16,2469.4,152.69,2778.69,3290.18,203.44,3056.17,0.9376,2931.38,3259.61
Lind,2010,Lind2010,intermediate,conventional,70,4,low,myco,OTIS,67,hard,3.1,,,,91,376,,,,65.1,55.15,,1752.55,28.31,28,,14.28,9.89,33.7,53.17,277.2,275.1671621,262.8168616,167.2,6.114,34.26,30.41,20.57,6.114,34.26,30.41,20.57,4508.3,3103.48,1240.4,3573.37,8702.98,3478.41,6262.52,0.6429,4813.77,9740.93
Lind,2010,Lind2010,intermediate,conventional,71,4,high,none,BlancaG,71,hard,3.1,,,,62,384,,,,58.3,60.5,,2056.99,30.29,36.5,,13.92,10.84,68.29,54.5,300.1,192.4820925,293.0133359,272.1,5.143,32.46,29.54,14.06,5.143,32.46,29.54,14.06,2993.57,2724.94,100.7,2473.99,6790.15,250.94,5088.98,0.953,2574.69,5339.92
Lind,2010,Lind2010,intermediate,conventional,72,4,high,none,WALWORTH,72,hard,3.1,,,,78,588,,,,54.8,57.42,,1996.79,30.98,30.7,,14.59,10.39,78.73,53.4,166,371.289635,292.666645,280,4.236,34.52,29.54,16,4.236,34.52,29.54,16,2890.22,2509.52,126.4,2701.79,8182.74,412.14,5394.89,0.929,2828.19,5807.03
Lind,2010,Lind2010,intermediate,conventional,73,4,high,none,ALPOWA,73,soft,3.1,,,,70,552,,,,61.9,58.95,,2342.83,35.41,32.6,,11.4,10.44,24.14,56.35,198,282.5608096,267.7249549,88.05,4.132,26.31,24.24,13.62,4.132,26.31,24.24,13.62,2904.17,2286.2,174.51,2236.78,7120.37,543.51,5240.4,0.906,2411.29,5783.91
Lind,2010,Lind2010,intermediate,conventional,74,4,high,none,OTIS,74,hard,3.1,,,,84,496,,,,64,55.64,,1738.98,27.85,29.1,,14.18,10.03,34.85,53.62,282.4,256.1201345,244.7003604,172.4,4.909,32.19,29.78,17.59,4.909,32.19,29.78,17.59,4174.08,3228.6,596.77,3461.23,8983.73,1660.54,6019,0.7838,4058,7679.54
Lind,2010,Lind2010,intermediate,conventional,75,4,high,none,LOUISE,75,soft,3.1,,,,78,492,,,,58,57.24,,2208.63,34.38,34.6,,11.63,10.14,29.93,55.42,200.9,292.0933074,342.0738593,90.97,4.817,29.55,28.52,15.37,4.817,29.55,28.52,15.37,3501.07,,140.49,2566.34,,413.01,5668.08,0.9321,2706.83,6081.09
Lind,2010,Lind2010,intermediate,conventional,76,4,high,myco,BlancaG,80,hard,3.1,,,,65,316,,,,58.2,60.42,,1079.42,15.92,36.8,,13.7,10.84,66.21,55.14,301.3,403.5319449,370.9590227,273.3,6.194,33.97,27.79,16.87,6.194,33.97,27.79,16.87,2605.25,2679.66,161.47,2835.14,3503.99,211.14,3060.32,0.9355,2996.61,3271.46
Lind,2010,Lind2010,intermediate,conventional,77,4,high,myco,LOUISE,76,soft,3.1,,,,78,356,,,,54.2,57.85,,1958.47,30.16,40.5,,11.65,10.19,36.21,55.2,203.3,174.1327566,211.2604365,93.31,5.522,29.92,26.66,16.64,5.522,29.92,26.66,16.64,2867.87,2535.23,315.62,2510.97,6608.65,822.73,4917.64,0.8567,2826.59,5740.37
Lind,2010,Lind2010,intermediate,conventional,78,4,high,myco,OTIS,77,hard,3.1,,,,85,328,,,,62.5,58.29,,1604.25,24.52,30.8,,12.8,10.08,31.57,55.31,238.3,277.6312635,291.8407955,128.3,5.068,32.38,26.04,13.42,5.068,32.38,26.04,13.42,4161.42,2155.11,199.03,2683.99,5532.09,510.9,4305.8,0.8939,2883.02,4816.7
Lind,2010,Lind2010,intermediate,conventional,79,4,high,myco,WALWORTH,79,hard,3.1,,,,74,448,,,,50.7,57.64,,1159.13,17.92,31,,14.06,10.38,77.97,54.25,159.2,401.4234366,424.6347973,273.2,4.686,33.34,25.85,16.67,4.686,33.34,25.85,16.67,2578.26,2616.47,168.72,2701.59,4952.51,319.36,3131.5,0.9075,2870.31,3450.86
Lind,2010,Lind2010,intermediate,conventional,80,4,high,myco,ALPOWA,78,soft,3.1,,,,73,556,,,,57,58.45,,1913.16,29.16,29.6,,11.68,10.4,30.76,55.98,211.4,245.927352,323.5288831,101.4,4.26,28.79,20.7,12.24,4.26,28.79,20.7,12.24,2959.74,2842.15,127.15,2456.18,7228.47,323.39,4699.07,0.9356,2583.33,5022.46
